il,bolge,yil,urun,ekilen_alan_dekar,hasat_alan_dekar,uretim_ton,verim_kg_dekar,ort_sicaklik_C,toplam_yagis_mm,yagisli_gun,bagil_nem_pct,rakım_kategori,kuraklik_indeksi,yagis_sapma_zscore,sicaklik_genlik,verim_degisim_pct,verim_sinifi,verim_sinifi_label,hasat_orani
Kütahya,Ege,2023,Mısır,153961,147524,143797.1,974.7,10.2,633.7,77,58.6,mid,56.58,1.19,22,14.64,1,Yüksek,0.958
Kütahya,Ege,2024,Mısır,40931,35908,31625.5,880.7,9.7,661.9,110,63.6,mid,61.86,1.59,22,-9.64,1,Yüksek,0.877
Kırklareli,Marmara,2012,Arpa,55106,49010,13274.1,270.8,11.0,486.2,43,69.5,low,40.52,-1.08,20,0.0,1,Yüksek,0.889
Kırklareli,Marmara,2013,Arpa,12314,11963,3178.3,265.7,13.6,563.0,78,75.6,low,38.56,-0.15,20,-1.88,1,Yüksek,0.971
Kırklareli,Marmara,2014,Arpa,110865,106961,29786.5,278.5,13.1,507.1,61,70.6,low,35.96,-0.82,20,4.82,1,Yüksek,0.965
Kırklareli,Marmara,2015,Arpa,68852,66041,18172.4,275.2,12.3,508.3,57,69.3,low,38.22,-0.81,20,-1.18,1,Yüksek,0.959
Kırklareli,Marmara,2016,Arpa,14077,12647,3147.2,248.8,13.4,575.7,73,68.7,low,39.98,0.01,20,-9.59,1,Yüksek,0.898
Kırklareli,Marmara,2017,Arpa,128395,116796,33831.2,289.7,12.5,591.7,73,74.7,low,43.83,0.2,20,16.44,1,Yüksek,0.91
Kırklareli,Marmara,2018,Arpa,104986,93268,25064.5,268.7,13.2,512.6,72,66.2,low,36.1,-0.76,20,-7.25,1,Yüksek,0.888
Kırklareli,Marmara,2019,Arpa,166779,142179,37278.6,262.2,12.0,681.3,96,69.8,low,52.41,1.29,20,-2.42,1,Yüksek,0.852
Kırklareli,Marmara,2020,Arpa,54268,50612,12278.1,242.6,14.4,686.1,69,71.1,low,44.55,1.34,20,-7.48,1,Yüksek,0.933
Kırklareli,Marmara,2021,Arpa,74298,64244,17406.5,270.9,15.1,518.3,53,73.1,low,32.19,-0.69,20,11.67,1,Yüksek,0.865
Kırklareli,Marmara,2022,Arpa,56047,52633,14209.5,270.0,13.9,567.7,59,65.8,low,38.1,-0.09,20,-0.33,1,Yüksek,0.939
Kırklareli,Marmara,2023,Arpa,157360,137368,34555.1,251.6,12.9,762.7,115,72.0,low,54.87,2.27,20,-6.81,1,Yüksek,0.873
Kırklareli,Marmara,2024,Arpa,173484,171660,46482.2,270.8,12.4,515.5,75,71.9,low,38.47,-0.72,20,7.63,1,Yüksek,0.989
Kırklareli,Marmara,2012,Ayçiçeği,131267,113588,20764.1,182.8,11.0,486.2,43,69.5,low,40.52,-1.08,20,0.0,1,Yüksek,0.865
Kırklareli,Marmara,2013,Ayçiçeği,102624,100593,17934.4,178.3,13.6,563.0,78,75.6,low,38.56,-0.15,20,-2.46,1,Yüksek,0.98
Kırklareli,Marmara,2014,Ayçiçeği,184917,176767,32771.8,185.4,13.1,507.1,61,70.6,low,35.96,-0.82,20,3.98,1,Yüksek,0.956
Kırklareli,Marmara,2015,Ayçiçeği,149353,134098,24146.8,180.1,12.3,508.3,57,69.3,low,38.22,-0.81,20,-2.86,1,Yüksek,0.898
Kırklareli,Marmara,2016,Ayçiçeği,120374,118645,21888.5,184.5,13.4,575.7,73,68.7,low,39.98,0.01,20,2.44,1,Yüksek,0.986
Kırklareli,Marmara,2017,Ayçiçeği,153554,135266,23970.3,177.2,12.5,591.7,73,74.7,low,43.83,0.2,20,-3.96,1,Yüksek,0.881
Kırklareli,Marmara,2018,Ayçiçeği,184362,157511,29940.2,190.1,13.2,512.6,72,66.2,low,36.1,-0.76,20,7.28,1,Yüksek,0.854
Kırklareli,Marmara,2019,Ayçiçeği,57098,50015,9162.3,183.2,12.0,681.3,96,69.8,low,52.41,1.29,20,-3.63,1,Yüksek,0.876
Kırklareli,Marmara,2020,Ayçiçeği,162661,147199,25974.6,176.5,14.4,686.1,69,71.1,low,44.55,1.34,20,-3.66,1,Yüksek,0.905
Kırklareli,Marmara,2021,Ayçiçeği,79441,76153,13464.9,176.8,15.1,518.3,53,73.1,low,32.19,-0.69,20,0.17,1,Yüksek,0.959
Kırklareli,Marmara,2022,Ayçiçeği,139461,133837,25327.8,189.2,13.9,567.7,59,65.8,low,38.1,-0.09,20,7.01,1,Yüksek,0.96
Kırklareli,Marmara,2023,Ayçiçeği,137632,133785,21639.2,161.7,12.9,762.7,115,72.0,low,54.87,2.27,20,-14.53,1,Yüksek,0.972
Kırklareli,Marmara,2024,Ayçiçeği,181572,156171,29082.4,186.2,12.4,515.5,75,71.9,low,38.47,-0.72,20,15.15,1,Yüksek,0.86
Kırklareli,Marmara,2012,Buğday,47520,44056,11506.4,261.2,11.0,486.2,43,69.5,low,40.52,-1.08,20,0.0,1,Yüksek,0.927
Kırklareli,Marmara,2013,Buğday,104616,101792,27783.0,272.9,13.6,563.0,78,75.6,low,38.56,-0.15,20,4.48,1,Yüksek,0.973
Kırklareli,Marmara,2014,Buğday,190374,183827,48600.9,264.4,13.1,507.1,61,70.6,low,35.96,-0.82,20,-3.11,1,Yüksek,0.966
Kırklareli,Marmara,2015,Buğday,149059,126889,31844.0,251.0,12.3,508.3,57,69.3,low,38.22,-0.81,20,-5.07,1,Yüksek,0.851
Kırklareli,Marmara,2016,Buğday,128797,122254,33238.6,271.9,13.4,575.7,73,68.7,low,39.98,0.01,20,8.33,1,Yüksek,0.949
Kırklareli,Marmara,2017,Buğday,31029,28410,7104.2,250.1,12.5,591.7,73,74.7,low,43.83,0.2,20,-8.02,1,Yüksek,0.916
Kırklareli,Marmara,2018,Buğday,164674,162209,44189.3,272.4,13.2,512.6,72,66.2,low,36.1,-0.76,20,8.92,1,Yüksek,0.985
Kırklareli,Marmara,2019,Buğday,87970,85178,21514.5,252.6,12.0,681.3,96,69.8,low,52.41,1.29,20,-7.27,1,Yüksek,0.968
Kırklareli,Marmara,2020,Buğday,134749,125515,30089.2,239.7,14.4,686.1,69,71.1,low,44.55,1.34,20,-5.11,1,Yüksek,0.931
Kırklareli,Marmara,2021,Buğday,35087,33381,8805.5,263.8,15.1,518.3,53,73.1,low,32.19,-0.69,20,10.05,1,Yüksek,0.951
Kırklareli,Marmara,2022,Buğday,14078,13287,3578.7,269.3,13.9,567.7,59,65.8,low,38.1,-0.09,20,2.08,1,Yüksek,0.944
Kırklareli,Marmara,2023,Buğday,38662,36346,9469.5,260.5,12.9,762.7,115,72.0,low,54.87,2.27,20,-3.27,1,Yüksek,0.94
Kırklareli,Marmara,2024,Buğday,110361,103900,31168.7,300.0,12.4,515.5,75,71.9,low,38.47,-0.72,20,15.16,1,Yüksek,0.941
Kırklareli,Marmara,2012,Mısır,46873,40373,34418.5,852.5,11.0,486.2,43,69.5,low,40.52,-1.08,20,0.0,1,Yüksek,0.861
Kırklareli,Marmara,2013,Mısır,110228,106610,92853.7,871.0,13.6,563.0,78,75.6,low,38.56,-0.15,20,2.17,1,Yüksek,0.967
Kırklareli,Marmara,2014,Mısır,97241,93790,83445.2,889.7,13.1,507.1,61,70.6,low,35.96,-0.82,20,2.15,1,Yüksek,0.965
Kırklareli,Marmara,2015,Mısır,34257,31191,27602.2,884.9,12.3,508.3,57,69.3,low,38.22,-0.81,20,-0.54,1,Yüksek,0.911
Kırklareli,Marmara,2016,Mısır,72889,72059,63277.3,878.1,13.4,575.7,73,68.7,low,39.98,0.01,20,-0.77,1,Yüksek,0.989
Kırklareli,Marmara,2017,Mısır,46846,45235,38279.8,846.2,12.5,591.7,73,74.7,low,43.83,0.2,20,-3.63,1,Yüksek,0.966
Kırklareli,Marmara,2018,Mısır,156054,148940,131196.6,880.9,13.2,512.6,72,66.2,low,36.1,-0.76,20,4.1,1,Yüksek,0.954
Kırklareli,Marmara,2019,Mısır,141727,138739,118011.7,850.6,12.0,681.3,96,69.8,low,52.41,1.29,20,-3.44,1,Yüksek,0.979
Kırklareli,Marmara,2020,Mısır,196184,167075,150827.7,902.8,14.4,686.1,69,71.1,low,44.55,1.34,20,6.14,1,Yüksek,0.852
Kırklareli,Marmara,2021,Mısır,101347,96111,86265.7,897.6,15.1,518.3,53,73.1,low,32.19,-0.69,20,-0.58,1,Yüksek,0.948
Kırklareli,Marmara,2022,Mısır,107215,101851,98431.9,966.4,13.9,567.7,59,65.8,low,38.1,-0.09,20,7.66,1,Yüksek,0.95
Kırklareli,Marmara,2023,Mısır,77715,68746,63886.6,929.3,12.9,762.7,115,72.0,low,54.87,2.27,20,-3.84,1,Yüksek,0.885
Kırklareli,Marmara,2024,Mısır,84561,76650,67317.8,878.2,12.4,515.5,75,71.9,low,38.47,-0.72,20,-5.5,1,Yüksek,0.906
Kırıkkale,İç Anadolu,2012,Arpa,64155,56546,13032.1,230.5,12.3,350.7,40,58.1,mid,26.37,-0.86,28,0.0,1,Yüksek,0.881
Kırıkkale,İç Anadolu,2013,Arpa,55044,51508,12269.5,238.2,12.2,350.3,40,55.5,mid,26.54,-0.87,28,3.34,1,Yüksek,0.936
Kırıkkale,İç Anadolu,2014,Arpa,81772,74013,18053.3,243.9,11.4,366.4,45,59.7,mid,29.55,-0.58,28,2.39,1,Yüksek,0.905
Kırıkkale,İç Anadolu,2015,Arpa,149352,138294,36173.2,261.6,12.1,440.2,61,55.6,mid,33.6,0.73,28,7.26,1,Yüksek,0.926
Kırıkkale,İç Anadolu,2016,Arpa,182779,169239,40650.7,240.2,10.7,333.8,40,51.1,mid,28.53,-1.16,28,-8.18,1,Yüksek,0.926
Kırıkkale,İç Anadolu,2017,Arpa,182788,168724,41014.5,243.1,12.0,418.4,68,53.0,mid,32.18,0.34,28,1.21,1,Yüksek,0.923
Kırıkkale,İç Anadolu,2018,Arpa,109446,102602,24519.7,239.0,12.6,318.4,40,56.9,mid,23.41,-1.43,28,-1.69,1,Yüksek,0.937
Kırıkkale,İç Anadolu,2019,Arpa,111242,105311,24245.8,230.2,10.7,356.1,40,50.3,mid,30.44,-0.76,28,-3.68,1,Yüksek,0.947
Kırıkkale,İç Anadolu,2020,Arpa,88509,86310,19652.3,227.7,11.8,487.0,70,51.1,mid,38.05,1.56,28,-1.09,1,Yüksek,0.975
Kırıkkale,İç Anadolu,2021,Arpa,27394,26544,6644.4,250.3,11.3,399.0,57,57.8,mid,32.44,-0.0,28,9.93,1,Yüksek,0.969
Kırıkkale,İç Anadolu,2022,Arpa,133156,118618,28211.6,237.8,11.7,458.7,62,54.1,mid,36.12,1.06,28,-4.99,1,Yüksek,0.891
Kırıkkale,İç Anadolu,2023,Arpa,12032,10465,2526.7,241.4,11.9,490.3,55,53.7,mid,38.01,1.62,28,1.51,1,Yüksek,0.87
Kırıkkale,İç Anadolu,2024,Arpa,31962,29647,6864.2,231.5,11.8,418.3,55,54.3,mid,32.68,0.34,28,-4.1,1,Yüksek,0.928
Kırıkkale,İç Anadolu,2012,Ayçiçeği,54950,48901,6947.0,142.1,12.3,350.7,40,58.1,mid,26.37,-0.86,28,0.0,1,Yüksek,0.89
Kırıkkale,İç Anadolu,2013,Ayçiçeği,106999,92217,15405.5,167.1,12.2,350.3,40,55.5,mid,26.54,-0.87,28,17.59,1,Yüksek,0.862
Kırıkkale,İç Anadolu,2014,Ayçiçeği,107488,95165,13467.8,141.5,11.4,366.4,45,59.7,mid,29.55,-0.58,28,-15.32,1,Yüksek,0.885
Kırıkkale,İç Anadolu,2015,Ayçiçeği,152298,142904,18733.8,131.1,12.1,440.2,61,55.6,mid,33.6,0.73,28,-7.35,0,Düşük,0.938
Kırıkkale,İç Anadolu,2016,Ayçiçeği,180963,171917,22371.5,130.1,10.7,333.8,40,51.1,mid,28.53,-1.16,28,-0.76,0,Düşük,0.95
Kırıkkale,İç Anadolu,2017,Ayçiçeği,55613,48901,7549.8,154.4,12.0,418.4,68,53.0,mid,32.18,0.34,28,18.68,1,Yüksek,0.879
Kırıkkale,İç Anadolu,2018,Ayçiçeği,114935,112207,14966.9,133.4,12.6,318.4,40,56.9,mid,23.41,-1.43,28,-13.6,0,Düşük,0.976
Kırıkkale,İç Anadolu,2019,Ayçiçeği,190041,185511,26158.4,141.0,10.7,356.1,40,50.3,mid,30.44,-0.76,28,5.7,1,Yüksek,0.976
Kırıkkale,İç Anadolu,2020,Ayçiçeği,11704,10472,1502.3,143.5,11.8,487.0,70,51.1,mid,38.05,1.56,28,1.77,1,Yüksek,0.895
Kırıkkale,İç Anadolu,2021,Ayçiçeği,135632,128032,19036.1,148.7,11.3,399.0,57,57.8,mid,32.44,-0.0,28,3.62,1,Yüksek,0.944
Kırıkkale,İç Anadolu,2022,Ayçiçeği,154666,143495,21004.3,146.4,11.7,458.7,62,54.1,mid,36.12,1.06,28,-1.55,1,Yüksek,0.928
Kırıkkale,İç Anadolu,2023,Ayçiçeği,9722,9413,1521.3,161.6,11.9,490.3,55,53.7,mid,38.01,1.62,28,10.38,1,Yüksek,0.968
Kırıkkale,İç Anadolu,2024,Ayçiçeği,128980,116255,18971.6,163.2,11.8,418.3,55,54.3,mid,32.68,0.34,28,0.99,1,Yüksek,0.901
Kırıkkale,İç Anadolu,2012,Buğday,71720,70304,15917.7,226.4,12.3,350.7,40,58.1,mid,26.37,-0.86,28,0.0,1,Yüksek,0.98
Kırıkkale,İç Anadolu,2013,Buğday,170335,166988,42741.9,256.0,12.2,350.3,40,55.5,mid,26.54,-0.87,28,13.07,1,Yüksek,0.98
Kırıkkale,İç Anadolu,2014,Buğday,105819,102194,23636.5,231.3,11.4,366.4,45,59.7,mid,29.55,-0.58,28,-9.65,1,Yüksek,0.966
Kırıkkale,İç Anadolu,2015,Buğday,153190,135685,30047.4,221.4,12.1,440.2,61,55.6,mid,33.6,0.73,28,-4.28,1,Yüksek,0.886
Kırıkkale,İç Anadolu,2016,Buğday,171229,147799,30734.0,207.9,10.7,333.8,40,51.1,mid,28.53,-1.16,28,-6.1,0,Düşük,0.863
Kırıkkale,İç Anadolu,2017,Buğday,128911,113582,28357.7,249.7,12.0,418.4,68,53.0,mid,32.18,0.34,28,20.11,1,Yüksek,0.881
Kırıkkale,İç Anadolu,2018,Buğday,120640,116860,25049.3,214.4,12.6,318.4,40,56.9,mid,23.41,-1.43,28,-14.14,0,Düşük,0.969
Kırıkkale,İç Anadolu,2019,Buğday,31372,27071,6229.7,230.1,10.7,356.1,40,50.3,mid,30.44,-0.76,28,7.32,1,Yüksek,0.863
Kırıkkale,İç Anadolu,2020,Buğday,105588,91652,20395.0,222.5,11.8,487.0,70,51.1,mid,38.05,1.56,28,-3.3,1,Yüksek,0.868
Kırıkkale,İç Anadolu,2021,Buğday,60244,57290,13285.0,231.9,11.3,399.0,57,57.8,mid,32.44,-0.0,28,4.22,1,Yüksek,0.951
Kırıkkale,İç Anadolu,2022,Buğday,24977,23850,5392.1,226.1,11.7,458.7,62,54.1,mid,36.12,1.06,28,-2.5,1,Yüksek,0.955
Kırıkkale,İç Anadolu,2023,Buğday,14628,12581,3047.4,242.2,11.9,490.3,55,53.7,mid,38.01,1.62,28,7.12,1,Yüksek,0.86
Kırıkkale,İç Anadolu,2024,Buğday,19439,16656,3748.1,225.0,11.8,418.3,55,54.3,mid,32.68,0.34,28,-7.1,1,Yüksek,0.857
Kırıkkale,İç Anadolu,2012,Mısır,141278,129744,99495.3,766.9,12.3,350.7,40,58.1,mid,26.37,-0.86,28,0.0,1,Yüksek,0.918
Kırıkkale,İç Anadolu,2013,Mısır,182804,166324,131680.4,791.7,12.2,350.3,40,55.5,mid,26.54,-0.87,28,3.23,1,Yüksek,0.91
Kırıkkale,İç Anadolu,2014,Mısır,93553,92111,68822.2,747.2,11.4,366.4,45,59.7,mid,29.55,-0.58,28,-5.62,0,Düşük,0.985
Kırıkkale,İç Anadolu,2015,Mısır,15207,14491,11250.5,776.4,12.1,440.2,61,55.6,mid,33.6,0.73,28,3.91,1,Yüksek,0.953
Kırıkkale,İç Anadolu,2016,Mısır,90693,79930,59704.3,747.0,10.7,333.8,40,51.1,mid,28.53,-1.16,28,-3.79,0,Düşük,0.881
Kırıkkale,İç Anadolu,2017,Mısır,108088,93653,72522.2,774.4,12.0,418.4,68,53.0,mid,32.18,0.34,28,3.67,1,Yüksek,0.866
Kırıkkale,İç Anadolu,2018,Mısır,50802,45285,31679.7,699.6,12.6,318.4,40,56.9,mid,23.41,-1.43,28,-9.66,0,Düşük,0.891
Kırıkkale,İç Anadolu,2019,Mısır,172403,150056,122457.6,816.1,10.7,356.1,40,50.3,mid,30.44,-0.76,28,16.65,1,Yüksek,0.87
Kırıkkale,İç Anadolu,2020,Mısır,197214,170942,123548.4,722.8,11.8,487.0,70,51.1,mid,38.05,1.56,28,-11.43,0,Düşük,0.867
Kırıkkale,İç Anadolu,2021,Mısır,11212,10315,7994.9,775.1,11.3,399.0,57,57.8,mid,32.44,-0.0,28,7.24,1,Yüksek,0.92
Kırıkkale,İç Anadolu,2022,Mısır,99786,92220,71111.4,771.1,11.7,458.7,62,54.1,mid,36.12,1.06,28,-0.52,1,Yüksek,0.924
Kırıkkale,İç Anadolu,2023,Mısır,60264,56945,44238.0,776.9,11.9,490.3,55,53.7,mid,38.01,1.62,28,0.75,1,Yüksek,0.945
Kırıkkale,İç Anadolu,2024,Mısır,115814,99933,76200.0,762.5,11.8,418.3,55,54.3,mid,32.68,0.34,28,-1.85,1,Yüksek,0.863
Kırşehir,İç Anadolu,2012,Arpa,74487,72731,16524.6,227.2,10.5,291.8,40,55.8,mid,25.37,-1.81,28,0.0,1,Yüksek,0.976
Kırşehir,İç Anadolu,2013,Arpa,56999,51460,12144.7,236.0,10.9,339.1,44,53.2,mid,28.5,-0.84,28,3.87,1,Yüksek,0.903
Kırşehir,İç Anadolu,2014,Arpa,157645,146346,35927.9,245.5,11.8,367.1,55,55.1,mid,28.68,-0.27,28,4.03,1,Yüksek,0.928
Kırşehir,İç Anadolu,2015,Arpa,25169,22595,5515.1,244.1,11.2,437.1,40,53.8,mid,35.83,1.17,28,-0.57,1,Yüksek,0.898
Kırşehir,İç Anadolu,2016,Arpa,24689,23240,5360.1,230.6,10.8,418.9,50,56.8,mid,35.5,0.79,28,-5.53,1,Yüksek,0.941
Kırşehir,İç Anadolu,2017,Arpa,176890,152917,36706.2,240.0,10.3,360.4,40,55.9,mid,31.89,-0.41,28,4.08,1,Yüksek,0.864
Kırşehir,İç Anadolu,2018,Arpa,80851,79409,18034.4,227.1,11.0,429.7,40,51.2,mid,35.81,1.01,28,-5.38,1,Yüksek,0.982
Kırşehir,İç Anadolu,2019,Arpa,74224,68996,16950.7,245.7,11.2,365.0,40,54.5,mid,29.92,-0.31,28,8.19,1,Yüksek,0.93
Kırşehir,İç Anadolu,2020,Arpa,32114,28181,6182.0,219.4,9.9,422.5,65,55.1,mid,38.76,0.87,28,-10.7,1,Yüksek,0.878
Kırşehir,İç Anadolu,2021,Arpa,132219,120086,27351.3,227.8,10.3,446.6,58,57.9,mid,39.52,1.36,28,3.83,1,Yüksek,0.908
Kırşehir,İç Anadolu,2022,Arpa,92212,84713,18026.3,212.8,10.6,305.6,40,52.3,mid,26.34,-1.53,28,-6.58,1,Yüksek,0.919
Kırşehir,İç Anadolu,2023,Arpa,40877,38937,8955.5,230.0,9.9,402.5,43,57.5,mid,36.93,0.46,28,8.08,1,Yüksek,0.953
Kırşehir,İç Anadolu,2024,Arpa,121378,113852,25013.8,219.7,12.8,356.5,40,54.5,mid,25.83,-0.49,28,-4.48,1,Yüksek,0.938
Kırşehir,İç Anadolu,2012,Ayçiçeği,85981,74782,9918.3,132.6,10.5,291.8,40,55.8,mid,25.37,-1.81,28,0.0,0,Düşük,0.87
Kırşehir,İç Anadolu,2013,Ayçiçeği,83784,72725,9994.4,137.4,10.9,339.1,44,53.2,mid,28.5,-0.84,28,3.62,1,Yüksek,0.868
Kırşehir,İç Anadolu,2014,Ayçiçeği,44199,42444,6091.5,143.5,11.8,367.1,55,55.1,mid,28.68,-0.27,28,4.44,1,Yüksek,0.96
Kırşehir,İç Anadolu,2015,Ayçiçeği,116301,99357,14466.6,145.6,11.2,437.1,40,53.8,mid,35.83,1.17,28,1.46,1,Yüksek,0.854
Kırşehir,İç Anadolu,2016,Ayçiçeği,53068,52435,7005.0,133.6,10.8,418.9,50,56.8,mid,35.5,0.79,28,-8.24,0,Düşük,0.988
Kırşehir,İç Anadolu,2017,Ayçiçeği,194313,190752,25562.9,134.0,10.3,360.4,40,55.9,mid,31.89,-0.41,28,0.3,0,Düşük,0.982
Kırşehir,İç Anadolu,2018,Ayçiçeği,159195,144530,17764.2,122.9,11.0,429.7,40,51.2,mid,35.81,1.01,28,-8.28,0,Düşük,0.908
Kırşehir,İç Anadolu,2019,Ayçiçeği,172807,152413,21253.0,139.4,11.2,365.0,40,54.5,mid,29.92,-0.31,28,13.43,1,Yüksek,0.882
Kırşehir,İç Anadolu,2020,Ayçiçeği,157839,151321,19563.5,129.3,9.9,422.5,65,55.1,mid,38.76,0.87,28,-7.25,0,Düşük,0.959
Kırşehir,İç Anadolu,2021,Ayçiçeği,77908,75194,11039.5,146.8,10.3,446.6,58,57.9,mid,39.52,1.36,28,13.53,1,Yüksek,0.965
Kırşehir,İç Anadolu,2022,Ayçiçeği,149916,146001,21054.1,144.2,10.6,305.6,40,52.3,mid,26.34,-1.53,28,-1.77,1,Yüksek,0.974
Kırşehir,İç Anadolu,2023,Ayçiçeği,181540,165663,21941.2,132.4,9.9,402.5,43,57.5,mid,36.93,0.46,28,-8.18,0,Düşük,0.913
Kırşehir,İç Anadolu,2024,Ayçiçeği,169512,146977,23060.5,156.9,12.8,356.5,40,54.5,mid,25.83,-0.49,28,18.5,1,Yüksek,0.867
Kırşehir,İç Anadolu,2012,Buğday,172207,149019,32756.0,219.8,10.5,291.8,40,55.8,mid,25.37,-1.81,28,0.0,1,Yüksek,0.865
Kırşehir,İç Anadolu,2013,Buğday,50278,44856,9035.3,201.4,10.9,339.1,44,53.2,mid,28.5,-0.84,28,-8.37,0,Düşük,0.892
Kırşehir,İç Anadolu,2014,Buğday,81120,78965,19240.6,243.7,11.8,367.1,55,55.1,mid,28.68,-0.27,28,21.0,1,Yüksek,0.973
Kırşehir,İç Anadolu,2015,Buğday,164236,147285,32237.5,218.9,11.2,437.1,40,53.8,mid,35.83,1.17,28,-10.18,1,Yüksek,0.897
Kırşehir,İç Anadolu,2016,Buğday,191258,169627,37788.6,222.8,10.8,418.9,50,56.8,mid,35.5,0.79,28,1.78,1,Yüksek,0.887
Kırşehir,İç Anadolu,2017,Buğday,157418,139077,29244.5,210.3,10.3,360.4,40,55.9,mid,31.89,-0.41,28,-5.61,0,Düşük,0.883
Kırşehir,İç Anadolu,2018,Buğday,176252,170905,41544.7,243.1,11.0,429.7,40,51.2,mid,35.81,1.01,28,15.6,1,Yüksek,0.97
Kırşehir,İç Anadolu,2019,Buğday,59672,54656,13025.0,238.3,11.2,365.0,40,54.5,mid,29.92,-0.31,28,-1.97,1,Yüksek,0.916
Kırşehir,İç Anadolu,2020,Buğday,114388,107822,24006.9,222.7,9.9,422.5,65,55.1,mid,38.76,0.87,28,-6.55,1,Yüksek,0.943
Kırşehir,İç Anadolu,2021,Buğday,134941,126927,28253.1,222.6,10.3,446.6,58,57.9,mid,39.52,1.36,28,-0.04,1,Yüksek,0.941
Kırşehir,İç Anadolu,2022,Buğday,34430,29627,6287.4,212.2,10.6,305.6,40,52.3,mid,26.34,-1.53,28,-4.67,0,Düşük,0.86
Kırşehir,İç Anadolu,2023,Buğday,128182,123412,27391.4,222.0,9.9,402.5,43,57.5,mid,36.93,0.46,28,4.62,1,Yüksek,0.963
Kırşehir,İç Anadolu,2024,Buğday,182218,176654,36649.3,207.5,12.8,356.5,40,54.5,mid,25.83,-0.49,28,-6.53,0,Düşük,0.969
Kırşehir,İç Anadolu,2012,Mısır,125938,121266,90600.2,747.1,10.5,291.8,40,55.8,mid,25.37,-1.81,28,0.0,0,Düşük,0.963
Kırşehir,İç Anadolu,2013,Mısır,6212,5543,3939.7,710.8,10.9,339.1,44,53.2,mid,28.5,-0.84,28,-4.86,0,Düşük,0.892
Kırşehir,İç Anadolu,2014,Mısır,155214,145506,112152.0,770.8,11.8,367.1,55,55.1,mid,28.68,-0.27,28,8.44,1,Yüksek,0.937
Kırşehir,İç Anadolu,2015,Mısır,133140,130553,98463.4,754.2,11.2,437.1,40,53.8,mid,35.83,1.17,28,-2.15,0,Düşük,0.981
Kırşehir,İç Anadolu,2016,Mısır,174103,167503,120311.5,718.3,10.8,418.9,50,56.8,mid,35.5,0.79,28,-4.76,0,Düşük,0.962
Kırşehir,İç Anadolu,2017,Mısır,72428,67512,45685.2,676.7,10.3,360.4,40,55.9,mid,31.89,-0.41,28,-5.79,0,Düşük,0.932
Kırşehir,İç Anadolu,2018,Mısır,111520,101118,78603.5,777.3,11.0,429.7,40,51.2,mid,35.81,1.01,28,14.87,1,Yüksek,0.907
Kırşehir,İç Anadolu,2019,Mısır,128777,121724,86749.0,712.7,11.2,365.0,40,54.5,mid,29.92,-0.31,28,-8.31,0,Düşük,0.945
Kırşehir,İç Anadolu,2020,Mısır,110928,94420,68033.2,720.5,9.9,422.5,65,55.1,mid,38.76,0.87,28,1.09,0,Düşük,0.851
Kırşehir,İç Anadolu,2021,Mısır,50783,49477,36335.6,734.4,10.3,446.6,58,57.9,mid,39.52,1.36,28,1.93,0,Düşük,0.974
Kırşehir,İç Anadolu,2022,Mısır,163600,148201,109980.1,742.1,10.6,305.6,40,52.3,mid,26.34,-1.53,28,1.05,0,Düşük,0.906
Kırşehir,İç Anadolu,2023,Mısır,91576,80978,65261.5,805.9,9.9,402.5,43,57.5,mid,36.93,0.46,28,8.6,1,Yüksek,0.884
Kırşehir,İç Anadolu,2024,Mısır,30595,27450,19668.6,716.5,12.8,356.5,40,54.5,mid,25.83,-0.49,28,-11.09,0,Düşük,0.897
Malatya,Doğu Anadolu,2012,Arpa,63616,57937,12082.6,208.5,13.8,399.7,58,50.1,mid,27.01,-0.22,32,0.0,0,Düşük,0.911
Malatya,Doğu Anadolu,2013,Arpa,57485,52336,9429.4,180.2,13.8,437.8,40,50.7,mid,29.58,0.73,32,-13.57,0,Düşük,0.91
Malatya,Doğu Anadolu,2014,Arpa,22046,20144,3939.6,195.6,12.7,453.1,64,50.9,mid,33.07,1.11,32,8.55,0,Düşük,0.914
Malatya,Doğu Anadolu,2015,Arpa,26157,25885,4300.8,166.2,14.0,361.1,59,56.1,mid,24.07,-1.18,32,-15.03,0,Düşük,0.99
Malatya,Doğu Anadolu,2016,Arpa,123179,121677,21965.4,180.5,14.7,357.9,47,45.1,mid,22.8,-1.26,32,8.6,0,Düşük,0.988
Malatya,Doğu Anadolu,2017,Arpa,158609,142951,27764.8,194.2,12.6,432.7,56,49.1,mid,31.82,0.6,32,7.59,0,Düşük,0.901
Malatya,Doğu Anadolu,2018,Arpa,107716,94403,14389.7,152.4,13.1,449.1,55,53.3,mid,31.85,1.01,32,-21.52,0,Düşük,0.876
Malatya,Doğu Anadolu,2019,Arpa,78728,68130,11867.8,174.2,13.8,405.8,48,55.0,mid,27.42,-0.07,32,14.3,0,Düşük,0.865
Malatya,Doğu Anadolu,2020,Arpa,168597,149876,26675.3,178.0,13.5,490.0,46,45.9,mid,33.79,2.03,32,2.18,0,Düşük,0.889
Malatya,Doğu Anadolu,2021,Arpa,127580,119032,24170.5,203.1,12.8,388.7,40,56.3,mid,28.17,-0.49,32,14.1,0,Düşük,0.933
Malatya,Doğu Anadolu,2022,Arpa,128765,122866,20578.2,167.5,13.9,355.6,40,50.4,mid,23.87,-1.32,32,-17.53,0,Düşük,0.954
